# Sample rate: 22050
name    time(s)
594-F-25	44.07800453514739
804-M-30	63.124263038548754
57-F-39	62.60689342403628
723-F-29	68.46185941043083
591-M-33	88.42353741496599
47-F-36	53.76625850340136
531-M-35	83.6101133786848
492-F-24	103.02630385487528
736-M-32	51.19909297052154
444-F-27	98.47265306122449
476-F-23	67.65596371882086
575-F-26	78.59936507936509
716-M-35	89.63074829931973
427-M-45	179.85755102040815
718-M-34	63.60095238095238
798-M-30	99.92253968253968
595-M-29	58.399909297052154
653-M-33	81.19097505668934
517-M-28	58.32920634920635
6-M-45	67.79700680272109
508-F-29	52.645215419501135
632-M-27	125.85360544217687
585-F-28	93.50267573696145
487-M-34	76.69582766439909
802-M-28	51.41342403628118
528-M-32	79.89052154195011
435-M-31	119.58861678004536
460-M-33	103.5512925170068
582-M-27	69.5507029478458
762-M-30	64.49963718820862
809-F-26	63.18884353741497
610-M-28	46.70367346938775
620-F-21	74.85746031746032
629-F-24	133.38943310657595
43-F-27	63.846167800453514
98-M-31	66.61650793650794
447-M-28	96.34195011337869
713-F-27	75.47537414965987
801-F-26	56.97814058956916
46-M-37	70.3295238095238
578-M-38	78.96285714285715
812-M-27	62.753015873015876
475-F-27	98.11705215419501
782-M-35	51.4027664399093
577-M-27	66.33546485260771
429-F-25	100.62621315192743
663-F-31	86.52589569160997
583-F-28	72.99219954648527
709-F-28	66.60621315192743
458-M-34	111.89560090702948
710-M-35	66.5530612244898
499-F-29	60.47959183673469
472-M-27	122.56108843537415
785-F-28	66.34104308390023
581-M-29	91.03197278911564
754-M-30	52.847573696145126
456-F-34	122.72848072562358
486-F-33	102.96643990929705
426-F-48	61.11650793650794
784-M-31	77.2508843537415
99-F-40	92.43165532879819
740-M-29	55.14829931972789
80-M-34	142.06684807256235
766-M-26	67.42136054421769
674-F-26	72.61854875283447
738-M-30	63.44648526077098
430-M-28	125.12267573696145
786-M-35	59.20816326530612
467-M-37	56.91786848072562
807-F-28	57.89065759637188
51-F-30	80.87074829931973
600-M-29	167.64326530612246
455-F-24	101.3227664399093
660-F-34	101.75387755102041
563-F-29	52.20176870748299
501-M-27	79.67705215419501
521-F-30	80.8908843537415
520-M-32	48.12548752834467
794-M-30	77.1097052154195
72-M-38	53.88743764172336
62-M-31	73.75886621315193
670-F-23	59.87210884353742
74-M-33	62.999863945578234
796-M-32	56.86344671201814
443-F-30	111.68571428571428
651-F-27	87.06902494331065
642-F-32	68.36975056689343
457-M-36	84.59709750566894
771-F-28	62.20843537414966
489-F-28	109.82548752834467
500-F-27	103.75587301587302
589-M-30	121.79696145124717
461-F-29	80.85061224489796
58-M-27	65.621768707483
646-M-31	49.05750566893424
654-M-33	97.72204081632653
450-F-35	91.29310657596372
811-F-30	54.6334693877551
777-F-30	62.95945578231292
565-F-26	89.31492063492064
81-F-31	68.06004535147392
7-F-40	49.18657596371882
615-F-26	80.32367346938776
726-M-34	61.66308390022676
703-F-28	79.75079365079365
701-F-40	106.96308390022676
527-M-24	82.75156462585034
488-F-23	75.2265306122449
431-F-27	69.6126984126984
614-M-26	71.59741496598639
728-M-30	59.51773242630385
491-M-25	105.07519274376418
442-M-36	130.8867120181406
599-M-29	66.86018140589569
466-F-31	50.228798185941045
673-M-30	81.10312925170068
5-F-27	81.14439909297052
805-F-27	53.65292517006803
758-M-27	61.75365079365079
88-M-33	80.02689342403629
633-F-28	85.19963718820861
56-M-40	74.20517006802721
560-F-39	68.45410430839003
463-M-36	77.85043083900227
672-F-27	149.06625850340137
627-M-26	96.97659863945579
498-M-27	63.14113378684807
803-F-28	57.525895691609975
737-F-26	50.94671201814059
596-F-31	61.445351473922905
776-M-30	59.82340136054422
739-F-29	73.40022675736961
9-F-26	48.46875283446712
795-F-27	53.95201814058957
451-M-43	105.87179138321996
464-M-31	103.82943310657596
516-F-24	64.82612244897959
85-F-25	61.0827664399093
96-M-29	88.44616780045351
438-M-40	151.95637188208616
505-F-27	64.02326530612245
590-F-29	52.130204081632655
773-F-30	55.46743764172336
522-F-25	53.3281179138322
789-F-27	54.97160997732426
783-F-34	52.74013605442177
725-F-28	58.86439909297052
8-M-28	52.53482993197279
770-M-30	63.42557823129252
54-M-33	55.85301587301587
749-F-27	62.120226757369615
764-M-29	63.536371882086165
765-F-25	50.050975056689346
94-M-23	60.472471655328796
63-F-27	65.0146485260771
484-M-30	58.70920634920635
433-F-26	111.87786848072562
75-F-25	64.1748299319728
586-F-35	71.92798185941044
432-M-27	87.84444444444445
592-F-24	104.73396825396826
71-F-31	52.10399092970521
525-M-29	74.24993197278911
597-M-31	74.99773242630386
767-F-26	52.61741496598639
65-F-30	63.60766439909297
717-F-39	63.55591836734694
566-F-32	83.10031746031746
744-M-28	63.678503401360544
644-M-27	95.75804988662132
87-F-26	91.89151927437642
494-M-33	52.90748299319728
93-F-23	64.09605442176871
732-M-29	53.36467120181406
532-M-27	120.622358276644
761-F-29	53.29764172335601
509-M-29	86.27482993197279
485-F-28	63.039909297052155
482-F-35	123.91369614512472
622-F-25	106.46054421768707
641-F-39	83.88879818594104
441-M-37	144.12879818594104
637-F-30	101.05628117913832
513-M-31	57.01827664399093
45-F-25	63.748979591836736
439-F-38	79.53818594104308
89-F-26	70.9214058956916
570-F-24	88.73850340136055
59-F-29	71.43632653061225
574-M-29	122.92979591836735
647-F-32	75.81333333333333
90-F-50	70.57360544217687
434-F-30	115.08208616780045
756-M-29	63.21845804988662
657-M-25	44.217777777777776
792-M-31	50.01700680272109
750-M-35	58.09628117913832
745-F-25	79.24761904761905
623-M-29	89.28643990929706
787-F-29	78.73977324263039
612-M-30	45.26249433106576
727-F-35	58.89383219954649
512-M-34	109.73478458049887
668-M-29	39.77537414965986
753-F-29	64.06258503401361
490-F-35	62.08625850340136
573-F-28	93.40503401360544
720-M-30	113.32775510204081
567-M-38	61.631201814058954
428-M-25	66.04643990929705
769-F-27	50.32784580498866
83-F-25	64.71306122448979
84-M-30	56.69514739229025
735-F-35	102.48222222222222
77-F-25	64.77609977324263
564-M-30	70.05687074829932
474-M-28	79.64371882086168
479-F-24	143.87709750566893
800-M-27	61.55886621315193
502-F-28	83.24698412698413
454-M-25	110.32752834467121
524-F-28	47.65337868480726
530-M-27	160.625306122449
645-F-25	44.890249433106575
86-M-31	67.09455782312925
79-F-27	66.1302947845805
747-F-31	94.84816326530613
78-M-34	111.85224489795918
514-F-27	68.22789115646259
568-F-28	46.32154195011338
61-F-28	66.33392290249434
705-F-30	70.82104308390022
448-M-34	111.64308390022676
634-M-29	85.7911111111111
618-F-23	64.81605442176871
742-M-28	61.587755102040816
638-M-26	75.0302947845805
48-M-34	61.481904761904765
603-M-39	80.34621315192744
519-F-20	80.99047619047619
621-M-26	72.55918367346939
626-F-24	44.65696145124716
806-M-32	57.04639455782313
70-M-38	78.87886621315192
724-M-31	52.167528344671204
511-F-29	56.181496598639455
748-M-29	85.85319727891157
424-M-28	151.05219954648527
659-F-39	104.01659863945578
658-M-43	98.63909297052155
613-F-27	58.447437641723354
459-F-31	82.63804988662132
781-F-26	69.34036281179138
481-M-31	142.3287528344671
779-F-28	52.358049886621316
440-F-29	73.60802721088436
655-F-29	67.8340589569161
778-M-32	52.69192743764172
664-M-29	63.42421768707483
92-M-33	88.69269841269842
64-M-30	60.33120181405896
529-F-31	76.93664399092971
436-M-30	54.98
462-F-31	104.34643990929705
711-F-29	91.34390022675737
731-F-27	61.475419501133786
576-F-25	103.30253968253969
712-M-30	92.87927437641723
780-M-30	57.66548752834467
68-M-53	71.87909297052154
95-F-28	53.96902494331066
741-F-29	55.80807256235828
650-M-30	120.8520634920635
797-F-28	78.67356009070295
669-F-27	59.35120181405896
587-M-35	69.91895691609977
569-M-28	131.39600907029478
729-F-26	68.59369614512471
493-F-30	81.45705215419501
775-F-28	51.37269841269841
760-M-30	69.47478458049886
639-F-26	84.01673469387755
763-F-26	49.68852607709751
49-F-26	68.95197278911564
465-F-27	114.3966439909297
630-M-35	109.2897052154195
635-F-27	98.11777777777777
707-F-35	63.50403628117914
572-M-26	80.93392290249433
700-M-40	95.70952380952382
734-M-41	95.99700680272109
588-F-27	83.36453514739229
649-F-27	136.11814058956915
523-M-27	63.90458049886621
495-M-35	73.33219954648526
714-M-31	34.913061224489795
604-M-34	73.4643537414966
608-M-35	38.33913832199546
606-F-33	67.80145124716553
624-M-35	114.38517006802721
808-M-32	51.349115646258504
643-M-35	99.63764172335601
774-M-30	56.036417233560094
468-M-30	132.67891156462585
69-F-39	76.02662131519274
515-M-29	69.60571428571428
733-F-26	67.88263038548753
601-F-27	100.11600907029478
76-M-32	79.13124716553288
661-M-36	88.07170068027212
52-M-31	67.64911564625851
518-M-32	55.55351473922902
715-F-35	57.29977324263039
730-M-31	60.7118820861678
788-M-29	77.2425850340136
791-F-26	72.27183673469388
67-F-26	90.52757369614513
561-M-45	57.14612244897959
751-F-31	56.60965986394558
449-F-30	82.0631746031746
719-F-29	104.18009070294785
743-F-28	52.37963718820862
437-F-27	81.77541950113378
478-M-28	133.36385487528344
510-F-26	144.53151927437642
